# Global Synthesis of Marine Radiocarbon Data Over the last 40,000 years
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/21390
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/paleocean/by_contributor/zhao2017/zhao2017-c14.txt
#
# Archive: Paleoceanography
#
# Parameter_Keywords: radiocarbon
#---------------------------------------
# Contribution_Date
#    Date: 2017-02-06
#---------------------------------------
# File_Last_Modified_Date
#	Date: 2020-12-23
#--------------------
# Title
#    Study_Name: Global Synthesis of Marine Radiocarbon Data Over the last 40,000 years
#---------------------------------------
# Investigators
#      Investigators: Zhao, N.; Marchal, O.; Keigwin, L.; Amrhein, D.; Gebbie, G.
#---------------------------------------
# Description and Notes
#        Description: Global marine radiocarbon data for the last 40,000 years.  
#	 PF=Planktonic Foraminifera  BF=Benthic Foraminifera 
#	 08-Jun-2017: Additional data values added, and citation updated. 
#	 29-Jan-2018: Updates to the publication metadata and the data table.
#	 23-Dec-2020: Additional records added in 2016-2020 archived.
#         Provided Keywords: Deep Ocean Ventilation, the Last Deglaciation, Synthesis, Inverse Methods
#---------------------------------------
# Publication
# Authors: Ning Zhao, Olivier Marchal, Lloyd Keigwin, Daniel Amrhein, Geoffrey Gebbie
# Published_Date_or_Year: 2018-02-01
# Published_Title: A Synthesis of Deglacial Deep-sea Radiocarbon Records and Their (In)Consistency with Modern Ocean Ventilation
# Journal_Name: Paleoceanography and Paleoclimatology
# Volume: 33
# Edition: 
# Issue: 2
# Pages: 128-151
# Report Number: 
# DOI: 10.1002/2017PA003174
# Online_Resource: https://agupubs.onlinelibrary.wiley.com/doi/full/10.1002/2017PA003174
# Full_Citation: 
# Abstract: We present a synthesis of 1,361 deep‐sea radiocarbon data spanning the past 40 kyr and computed (for 14C‐dated records) from the same calibration to atmospheric 14C. The most notable feature in our compilation is a long‐term D14C decline in deep oceanic basins over the past 25 kyr. The D14C decline mirrors the drop in reconstructed atmospheric D14C, suggesting that it may reflect a decrease in global 14C inventory rather than a redistribution of 14C among different reservoirs. Motivated by this observation, we explore the extent to which the deep water D14C data jointly require changes in basin‐scale ventilation during the last deglaciation, based on the fit of a 16‐box model of modern ocean ventilation to the deep water D14C records. We find that the fit residuals can largely be explained by data uncertainties and that the surface water D14C values producing the fit are within the bounds provided by contemporaneous values of atmospheric and deep water D14C. On the other hand, some of the surface D14C values in the northern North Atlantic and the Southern Ocean deviate from the values expected from atmospheric 14CO2 and CO2 concentrations during the Heinrich Stadial 1 and the Bolling-Allerod. The possibility that deep water D14C records reflect some combination of changes in deep circulation and surface water reservoir ages cannot be ruled out and will need to be investigated with a more complete model.
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: National Science Foundation
#    Grant: OCE1301907
#---------------------------------------
# Site Information
# Site_Name: Global non-polar
# Location: 
# Country: 
# Northernmost_Latitude: 65
# Southernmost_Latitude: -65
# Easternmost_Longitude: 180
# Westernmost_Longitude: -180
# Elevation: 
#---------------------------------------
# Data_Collection
#   Collection_Name: Global 14C Zhao17
#   First_Year: 39253
#   Last_Year: 9
#   Time_Unit: cal yr BP
#   Core_Length: 
#   Notes: 
#---------------------------------------
# Chronology_Information 
# Chronology: 
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## site.name	sitename,,,,,,,,C,
## ref.	Reference,,,,,,,,C,
## lat.	Latitude,,,degrees N,,,,,N,
## lon.	Longitude,,,degrees E,,,,,N,
## water.depth	Water depth,,,m,,,,,N,
## chro.meth	notes,,, ,,,,,C,The method of deriving calendar age
## mat.dated 	notes,,,,,,,,C,Material dated
## depth.dated	depth,,,cm,,,,,C,
## 14C age	14C age,,,14C yr before 1950AD,,,,,N,
## 14C age_err	14C age,,standard error,14C yr before 1950AD,,,,,N,
## Delta-R 	Deviation from global mean reservoir correction,,,conventional 14C yr,,,,,N,
## Delta-R_err	Deviation from global mean reservoir correction,,standard error,conventional 14C yr,,,,,N,
## calib_method 	notes,,,,,,,,C,Calibration method
## cal.age	calendar age,,,cal yr before 1950AD,,,,,N,
## cal.age_err	calendar age,,standard error,cal yr before 1950AD,,,,,N,
## loc.sample	location,sample core,,cm,,,core (cm) or coral (cm or location),,C,
## species	species,,, ,,,,,C,Species analyzed
## benthic.14C_age	14C age,Benthic Foraminifera or deep-sea coral,,14C yr before 1950AD,,,,,N,
## benthic.14C_age_err	14C age,Benthic Foraminifera or deep-sea coral,standard error,14C yr before 1950AD,,,,,N,
## benthic.D14C	Delta 14C,Benthic Foraminifera or deep-sea coral,,per mil,,,,,N,
## benthic.D14C_err	Delta 14C,Benthic Foraminifera or deep-sea coral,standard error,per mil,,,,,N,
## ams	notes,,, ,,,,,C,AMS facility where analysis was made
## notes	Notes,Notes,,,,,,,C,
#------------------------
# Data
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Value: NA
site.name	ref.	lat.	lon.	water.depth	chro.meth	mat.dated 	depth.dated	14C age	14C age_err 	Delta-R 	Delta-R_err	calib_method 	cal.age	cal.age_err	loc.sample	species	benthic.14C_age	benthic.14C_age_err	benthic.D14C	benthic.D14C_err	ams	notes
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation								12140	220	157	Mixed BF	12420	25	-67.4	25.1	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation	G. ruber	162	11065	25				12560	230	162	Mixed BF	12590	25	-39.1	27.0	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation								12980	250	167	Mixed BF	13325	30	-77.1	28.3	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation								13390	240	172	Mixed BF	13365	30	-34.8	28.4	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation								13810	210	177	Mixed BF	12930	30	72.3	27.7	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation	G. ruber/G. sacculifer	182	12000	30				14230	200	182	Mixed BF	13315	25	75.7	26.4	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation	G. ruber/G. sacculifer	187	13240	30				14650	200	187	Mixed BF	15595	40	-147.7	21.2	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation								15130	200	192	Mixed BF	16965	50	-238.1	19.1	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation	G. ruber/G. sacculifer	197	14750	35				15600	220	197	Mixed BF	16165	50	-108.8	24.5	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation	G. ruber/G. sacculifer	202	14235	35				16080	250	202	Mixed BF	15890	35	-22.3	30.0	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation	G. ruber/G. sacculifer	207	14060	35				16560	280	207	Mixed BF	15980	30	24.9	35.1	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation	G. ruber/G. sacculifer	217	14495	35				17510	360	217	Mixed BF	16675	40	55.0	46.5	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation								18470	400	227	Mixed BF	16450	35	219.4	59.6	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation	N. dutertrei	232	16340	60				18940	360	232	Mixed BF	17015	35	203.4	52.9	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation								19420	340	237	Mixed BF	17440	35	210.0	50.3	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation								19900	320	242	Mixed BF	17995	40	197.1	47.0	KCCAMS	
RC27-23	Bryan et al. (2010)	17.99	57.59	820	d15N tied to Greenland; Interpolation								21970	320	262	Mixed BF	18940	60	368.9	54.2	KCCAMS	
GRM1	Chen et al. (2015)	15.50	-51.00	1492	U-Th								6798	35			6450	20	24.0	5.0	KCCAMS	
GRM2	Chen et al. (2015)	15.50	-51.00	1544	U-Th								13972	47			12849	34	104.8	7.8	KCCAMS	
VAY1	Chen et al. (2015)	15.00	-48.00	1612	U-Th								692	9			1464	16	-93.4	2.1	KCCAMS	
VAY1	Chen et al. (2015)	15.00	-48.00	795	U-Th								10414	80			9796	24	48.1	10.7	KCCAMS	
VAY1	Chen et al. (2015)	15.00	-48.00	795	U-Th								12449	56			11175	24	130.7	8.4	KCCAMS	
VAY2	Chen et al. (2015)	15.00	-48.00	1827	U-Th								13369	62			12181	29	115.6	9.3	KCCAMS	
VAY1	Chen et al. (2015)	15.00	-48.00	795	U-Th								14938	51			13464	30	150.8	8.3	KCCAMS	
VAY1	Chen et al. (2015)	15.00	-48.00	795	U-Th								23008	158			20219	65	324.4	27.5	KCCAMS	
MD77-176	Ma et al. (2019)	14.50	93.12	1375	PF 14C	G. ruber	65	3060	60	-150	0	Marine20	2861	95	65	Cibicidoides spp. + Hoeglundina elegans	4225	60	-163.1	11.5	LSCE (MICADAS)	average of two BF dates
MD77-176	Ma et al. (2019)	14.50	93.12	1375	PF 14C	G. ruber	220	5120	70	-150	0	Marine20	5439	100	220	Cibicidoides spp. + Hoeglundina elegans	5990	70	-80.8	13.8	LSCE (MICADAS)	average of two BF dates
MD77-176	Ma et al. (2019)	14.50	93.12	1375	PF 14C	G. ruber	305	6960	80	-150	0	Marine20	7411	95	305	Hoeglundina elegans	7890	90	-77.8	14.8	LSCE (MICADAS)	
MD77-176	Ma et al. (2019)	14.50	93.12	1375	PF 14C	G. ruber	400	9350	45	-150	0	Marine20	10187	93	400	Cibicidoides spp. + Hoeglundina elegans	9715	100	29.9	17.3	LSCE (MICADAS)	average of two BF dates
MD77-176	Ma et al. (2019)	14.50	93.12	1375	PF 14C	G. ruber	445	10950	90	-150	0	Marine20	12444	139	445	Hoeglundina elegans	11080	100	143.4	24.0	LSCE (MICADAS)	
MD77-176	Ma et al. (2019)	14.50	93.12	1375	PF 14C	G. ruber	496	11450	90	-150	0	Marine20	12924	108	496	Hoeglundina elegans	11650	90	129.1	19.5	LSCE (MICADAS)	
MD77-176	Ma et al. (2019)	14.50	93.12	1375	PF 14C	G. ruber	535	12910	110	-150	0	Marine20	14800	215	535	Hoeglundina elegans	13680	110	101.7	32.5	LSCE (MICADAS)	
MD77-176	Ma et al. (2019)	14.50	93.12	1375	PF 14C	G. ruber	565	14880	70	-150	0	Marine20	17372	158	565	Hoeglundina elegans	15260	80	237.3	26.8	LSCE (MICADAS)	
MD77-176	Ma et al. (2019)	14.50	93.12	1375	PF 14C	G. ruber	585	16420	70	-150	0	Marine20	19096	137	585	Mixed (Cibicidoides spp. and Hoeglundina elegans)	17250	280	191.1	46.0	LSCE (MICADAS)	
MD77-176	Ma et al. (2019)	14.50	93.12	1375	PF 14C	G. ruber	617	16660	120	-150	0	Marine20	19379	188	617	Hoeglundina elegans	17950	130	129.9	31.6	LSCE (MICADAS)	
MD77-176	Ma et al. (2019)	14.50	93.12	1375	PF 14C	G. ruber	740	23420	140	-150	0	Marine20	26965	178	740	Cibicidoides spp.	23550	360	415.6	70.5	LSCE (MICADAS)	
V28-122	Broecker et al. (1990a)	11.93	-78.68	1800	PF 14C	G. sacculifer + G. ruber (average)	115-123	17045	100	-150	0	Marine20	19857	173	119	Mixed BF	17300	150	298.5	36.5	ETH	
V28-122	Broecker et al. (1990a)	11.93	-78.68	1800	PF 14C	G. sacculifer + G. ruber (average)	123-125	17525	145	-150	0	Marine20	20439	201	124	Mixed BF	17610	180	341.0	44.5	ETH	
V28-122	Broecker et al. (1990a)	11.93	-78.68	1800	PF 14C	G. sacculifer + G. ruber (average)	129-139	18245	405	-150	0	Marine20	21352	497	134	Mixed BF	18530	420	336.3	106.8	ETH	
VEM3	Chen et al. (2015)	11.00	-45.00	1296	U-Th								372	29			1062	17	-83.3	3.8	KCCAMS	
VEM4	Chen et al. (2015)	11.00	-45.00	1327	U-Th								474	30			1202	15	-87.9	3.7	KCCAMS	
VEM6	Chen et al. (2015)	11.00	-45.00	1657	U-Th								8602	18			8406	19	-0.3	3.2	KCCAMS	
VEM7	Chen et al. (2015)	11.00	-45.00	1578	U-Th								8962	19			8459	24	37.6	3.9	KCCAMS	
VEM6	Chen et al. (2015)	11.00	-45.00	1657	U-Th								10499	22			9997	25	32.9	4.2	KCCAMS	
VEM8	Chen et al. (2015)	11.00	-45.00	1648	U-Th								10813	25			10103	24	58.9	4.5	KCCAMS	
VEM6	Chen et al. (2015)	11.00	-45.00	1657	U-Th								11358	34			10593	30	64.6	5.9	KCCAMS	
VEM5	Chen et al. (2015)	11.00	-45.00	1296	U-Th								11391	58			10456	25	87.3	8.3	KCCAMS	
VEM6	Chen et al. (2015)	11.00	-45.00	1657	U-Th								11742	27			11069	29	51.3	5.1	KCCAMS	
VEM1	Chen et al. (2015)	11.00	-45.00	1146	U-Th								12039	51			10889	26	114.6	7.8	KCCAMS	
VEM6	Chen et al. (2015)	11.00	-45.00	1657	U-Th								12149	26			11344	28	67.4	5.0	KCCAMS	
VEM6	Chen et al. (2015)	11.00	-45.00	1657	U-Th								12238	29			11391	28	72.8	5.3	KCCAMS	
VEM6	Chen et al. (2015)	11.00	-45.00	1657	U-Th								12291	75			11374	28	82.0	10.6	KCCAMS	
VEM5	Chen et al. (2015)	11.00	-45.00	1296	U-Th								12468	98			11335	30	111.0	13.9	KCCAMS	
VEM2	Chen et al. (2015)	11.00	-45.00	1097	U-Th								18614	83			16420	47	245.5	14.4	KCCAMS	
VEM2	Chen et al. (2015)	11.00	-45.00	1097	U-Th								20106	107			17687	54	275.4	18.6	KCCAMS	
VEM2	Chen et al. (2015)	11.00	-45.00	1097	U-Th								22311	84			19652	70	305.8	17.5	KCCAMS	
VEM2	Chen et al. (2015)	11.00	-45.00	1097	U-Th								22414	81			19451	77	355.8	18.6	KCCAMS	
f0001carcs001	Chen et al. (2020)	9.22	-21.32	1080	U-Th								5427	73			5425	30	-15.2	9.4	Bristol	
f0001carcs027	Chen et al. (2020)	9.22	-21.32	1080	U-Th								12428	152			11329	34	106.3	21.0	Bristol	
f0001carcs016	Chen et al. (2020)	9.22	-21.32	1080	U-Th								15157	115			13747	39	141.0	16.9	Bristol	
f0001carcs061	Chen et al. (2020)	9.22	-21.32	1080	U-Th								15583	84			14128	42	146.0	13.1	Bristol	
f0001carcs024	Chen et al. (2020)	9.22	-21.32	1080	U-Th								15983	142			14392	41	164.3	20.9	Bristol	
f0001carcs044	Chen et al. (2020)	9.22	-21.32	1080	U-Th								16003	110			14435	41	160.9	16.6	Bristol	
f0001carcs065	Chen et al. (2020)	9.22	-21.32	1080	U-Th								16801	69			14972	44	196.5	12.0	Bristol	
f0001carcs051	Chen et al. (2020)	9.22	-21.32	1080	U-Th								18654	99			16606	48	223.0	16.4	Bristol	
EBA10	Chen et al. (2015)	9.00	-21.31	1829	U-Th								10646	35			10149	24	31.8	5.3	KCCAMS	
EBA1	Chen et al. (2015)	9.00	-21.31	973	U-Th								11400	52			10695	26	56.5	7.5	KCCAMS	
EBA1	Chen et al. (2015)	9.00	-21.31	973	U-Th								11480	67			10729	29	62.3	9.4	KCCAMS	
EBA3	Chen et al. (2015)	9.00	-21.31	1413	U-Th								11552	44			10999	28	36.2	6.6	KCCAMS	
EBA11	Chen et al. (2015)	9.00	-21.31	2100	U-Th								11785	91			10874	26	82.8	12.5	KCCAMS	
EBA2	Chen et al. (2015)	9.00	-21.31	1080	U-Th								13234	82			12314	32	79.4	11.6	KCCAMS	
EBA2	Chen et al. (2015)	9.00	-21.31	1080	U-Th								14289	77			13107	31	111.8	11.2	KCCAMS	
EBA2	Chen et al. (2015)	9.00	-21.31	1080	U-Th								14516	52			13140	31	138.3	8.4	KCCAMS	
EBA4	Chen et al. (2015)	9.00	-21.31	1366	U-Th								14516	57			13219	33	127.2	9.0	KCCAMS	
EBA9	Chen et al. (2015)	9.00	-21.31	1545	U-Th								14609	74			13404	32	114.0	11.0	KCCAMS	
EBA1	Chen et al. (2015)	9.00	-21.31	973	U-Th								14759	81			13417	34	132.7	12.1	KCCAMS	
EBA10	Chen et al. (2015)	9.00	-21.31	1829	U-Th								14819	42			14057	37	53.7	7.2	KCCAMS	
EBA5	Chen et al. (2015)	9.00	-21.31	1354	U-Th								14846	72			13598	37	119.2	11.1	KCCAMS	
EBA4	Chen et al. (2015)	9.00	-21.31	1366	U-Th								14893	71			13456	34	145.8	11.0	KCCAMS	
EBA9	Chen et al. (2015)	9.00	-21.31	1545	U-Th								14967	53			13771	40	111.7	9.0	KCCAMS	
EBA4	Chen et al. (2015)	9.00	-21.31	1366	U-Th								15069	95			13682	35	138.1	14.0	KCCAMS	
EBA9	Chen et al. (2015)	9.00	-21.31	1545	U-Th								15378	54			14282	38	96.7	8.8	KCCAMS	
EBA9	Chen et al. (2015)	9.00	-21.31	1545	U-Th								15451	52			14382	39	92.7	8.6	KCCAMS	
EBA6	Chen et al. (2015)	9.00	-21.31	1380	U-Th								15925	87			14606	40	125.6	13.1	KCCAMS	
EBA7	Chen et al. (2015)	9.00	-21.31	1366	U-Th								15952	72			14537	42	139.1	11.6	KCCAMS	
EBA8	Chen et al. (2015)	9.00	-21.31	1431	U-Th								16446	66			14981	39	144.6	10.7	KCCAMS	
EBA10	Chen et al. (2015)	9.00	-21.31	1829	U-Th								16517	87			15213	43	121.7	13.3	KCCAMS	
EBA2	Chen et al. (2015)	9.00	-21.31	1080	U-Th								17153	90			15176	43	217.5	14.7	KCCAMS	
EBA10	Chen et al. (2015)	9.00	-21.31	1829	U-Th								17367	118			15725	51	167.0	18.3	KCCAMS	
EBA2	Chen et al. (2015)	9.00	-21.31	1080	U-Th								17818	78			15663	45	242.4	13.7	KCCAMS	
EBA4	Chen et al. (2015)	9.00	-21.31	1366	U-Th								25287	87			22183	95	368.5	21.8	KCCAMS	
MD05-2896	Wan and Jian (2014)	8.83	111.44	1657	PF 14C	G. ruber	17–22	3160	30	50	300	Marine20	2746	370	19.5	Mixed BF	4370	30	-189.5	36.6	BETA	
MD05-2896	Wan and Jian (2014)	8.83	111.44	1657	PF 14C	G. ruber	47–52	6315	50	50	300	Marine20	6538	330	49.5	Mixed BF	7650	40	-145.5	34.5	BETA	
MD05-2896	Wan and Jian (2014)	8.83	111.44	1657	PF 14C	G. ruber	79–84	11680	40	50	300	Marine20	12993	326	81.5	Mixed BF	13390	60	-83.1	36.9	BETA	
MD05-2896	Wan and Jian (2014)	8.83	111.44	1657	PF 14C	G. ruber	101–106	13110	90	50	300	Marine20	14768	453	103.5	Mixed BF	14620	50	-23.8	54.2	BETA	
MD05-2896	Wan and Jian (2014)	8.83	111.44	1657	PF 14C	G. ruber	127–132	14700	100	50	300	Marine20	16918	408	129.5	Mixed BF	16610	60	-10.3	49.6	BETA	
MD05-2896	Wan and Jian (2014)	8.83	111.44	1657	PF 14C	G. ruber	139–144	15320	70	50	300	Marine20	17659	370	141.5	Mixed BF	17130	60	15.2	46.3	BETA	
MD05-2896	Wan and Jian (2014)	8.83	111.44	1657	PF 14C	G. ruber	167–172	17760	70	50	300	Marine20	20497	399	169.5	Mixed BF	19470	80	71.3	53.1	BETA	
MD05-2896	Wan and Jian (2014)	8.83	111.44	1657	PF 14C	G. ruber	179–184	18300	70	50	300	Marine20	21179	385	181.5	Mixed BF	20320	80	47.1	50.1	BETA	
MD05-2896	Wan and Jian (2014)	8.83	111.44	1657	PF 14C	G. ruber	191–196	18440	70	50	300	Marine20	21340	380	193.5	Mixed BF	20920	80	-9.1	46.9	BETA	
MD05-2896	Wan and Jian (2014)	8.83	111.44	1657	PF 14C	G. ruber	207–212	21180	90	50	300	Marine20	24420	354	209.5	Mixed BF	23320	90	69.0	47.5	BETA	
MD05-2896	Wan and Jian (2014)	8.83	111.44	1657	PF 14C	G. ruber	239–244	23120	110	50	300	Marine20	26467	318	241.5	Mixed BF	25170	110	89.1	44.7	BETA	
MD05-2896	Wan and Jian (2014)	8.83	111.44	1657	PF 14C	G. ruber	266–271	24150	130	50	300	Marine20	27467	330	268.5	Mixed BF	26250	120	75.2	46.0	BETA	
MD05-2896	Wan and Jian (2014)	8.83	111.44	1657	PF 14C	G. ruber	300–305	24990	110	50	300	Marine20	28276	327	302.5	Mixed BF	27650	130	-3.4	42.8	BETA	
MD05-2896	Wan and Jian (2014)	8.83	111.44	1657	PF 14C	G. ruber	328–333	30690	170	50	300	Marine20	34315	351	330.5	Mixed BF	32420	240	147.1	59.7	BETA	
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	129	9200	25	275	200	Marine20	9457	272	129	Mixed Benthics	10195	30	-112.3	29.6	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	161	10460	60	275	200	Marine20	11136	311	161	Mixed Benthics	11215	35	-41.0	36.5	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	171	11015	30	275	200	Marine20	11942	297	171	Mixed Benthics	11500	100	20.9	39.0	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	181	11445	30	275	200	Marine20	12472	250	181	Mixed Benthics	12480	35	-36.2	29.6	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	201	12350	30	275	200	Marine20	13430	238	201	Mixed Benthics	13110	35	1.2	29.3	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	211	12875	35	275	200	Marine20	14122	319	211	Mixed Benthics	13625	50	21.5	40.1	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	221	13450	30	275	200	Marine20	14958	325	221	Mixed Benthics	14210	80	51.4	42.9	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	231	14060	35	275	200	Marine20	15805	280	231	Mixed Benthics	14800	60	82.9	37.8	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	261	15465	40	275	200	Marine20	17576	260	261	Mixed Benthics	16190	45	129.7	36.2	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	269	15800	150	275	200	Marine20	17961	309	269	Mixed Benthics	17050	70	63.7	41.0	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	291	16960	45	275	200	Marine20	19244	256	291	Mixed Benthics	18740	60	7.4	32.3	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	301	17020	55	275	200	Marine20	19312	262	301	Mixed Benthics	19120	60	-31.2	31.7	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	323	18030	80	275	200	Marine20	20534	283	323	Mixed Benthics	19970	80	11.2	36.2	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	331	19470	70	275	200	Marine20	22294	251	331	Mixed Benthics	20590	80	159.5	37.2	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	341	20170	70	275	200	Marine20	23041	273	341	Mixed Benthics	20720	90	249.4	43.8	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
ODP-1242A	Stott et al. (2019)	7.86	-83.61	1364	PF 14C	Mixed Planktonic Foraminifera	361	21230	110	275	200	Marine20	24214	275	361	Mixed Benthics	22160	90	204.5	42.4	KCCAMS	This benthic record is overprinted by geological carbon, according to the authors of the original publication.
V35-6	Andree et al. (1986)	7.20	112.20	2030	PF 14C	G. sacculifer	8-13	4860	90	50	300	Marine20	4882	381	10.5	Mixed BF	6420	100	-185.8	39.0	ETH	
V35-6	Andree et al. (1986)	7.20	112.20	2030	PF 14C	G. sacculifer	37-45	7890	110	50	300	Marine20	8173	355	41	Mixed BF	9210	130	-141.5	39.5	ETH	
V35-6	Andree et al. (1986)	7.20	112.20	2030	PF 14C	G. sacculifer	45-53	8780	120	50	300	Marine20	9204	411	49	Mixed BF	9760	130	-91.3	47.8	ETH	
V35-6	Andree et al. (1986)	7.20	112.20	2030	PF 14C	G. sacculifer	57-64	9550	120	50	300	Marine20	10216	421	60.5	Mixed BF	10810	150	-98.2	49.1	ETH	
V35-6	Andree et al. (1986)	7.20	112.20	2030	PF 14C	G. sacculifer	68-72	10130	120	50	300	Marine20	11007	455	70	Mixed BF	11290	150	-64.7	54.6	ETH	
V35-6	Andree et al. (1986)	7.20	112.20	2030	PF 14C	G. sacculifer	89-92	11590	140	50	300	Marine20	12890	377	90.5	Mixed BF	12950	160	-43.6	47.8	ETH	
V35-6	Andree et al. (1986)	7.20	112.20	2030	PF 14C	G. sacculifer	98-102	12540	160	50	300	Marine20	14027	455	100	Mixed BF	13550	170	19.2	60.3	ETH	Delta-R from Wan and Jian (2014)
V35-5	Andree et al. (1986)	7.20	112.08	1953	PF 14C	G. sacculifer	0-10	2055	100	50	300	Marine20	1450	353	5	Mixed BF	3610	100	-239.0	34.0	ETH	
V35-5	Andree et al. (1986)	7.20	112.08	1953	PF 14C	G. sacculifer	60-70	5830	110	50	300	Marine20	6001	349	65	Mixed BF	7110	120	-143.9	38.5	ETH	
V35-5	Andree et al. (1986)	7.20	112.08	1953	PF 14C	G. sacculifer	85-90	7500	150	50	300	Marine20	7767	347	87.5	Mixed BF	8870	160	-147.6	39.8	ETH	
V35-5	Andree et al. (1986)	7.20	112.08	1953	PF 14C	G. sacculifer	90-100	8190	140	50	300	Marine20	8521	380	95	Mixed BF	10930	190	-277.0	37.6	ETH	
V35-5	Andree et al. (1986)	7.20	112.08	1953	PF 14C	G. sacculifer	110-115	9050	160	50	300	Marine20	9571	445	112.5	Mixed BF	10910	180	-176.5	48.3	ETH	
